consumerid,choice,value_total,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
2423,1,20,.2672335,.2881328,.3052342,0,0,1,1,1,0,1,0,0,0,27.09594
2424,1,40,.236696,.2552071,.2642,0,0,1,1,0,0,0,1,0,0,27.09594
2425,1,20,.2814831,.3034968,.313675,0,0,1,0,1,0,0,1,0,0,27.09594
2426,1,15,.2711551,.2923611,.3098956,0,0,1,0,1,0,0,1,0,0,27.09594
2427,1,117,.2728169,.2941529,.3029327,0,0,1,1,1,0,0,1,1,0,27.09594
2428,1,50,.3085297,.3326586,.3465594,0,0,1,0,0,0,1,0,0,0,27.09594
2429,1,100,.2666889,.2875456,.3088658,0,0,1,0,0,0,0,1,0,0,27.09594
2430,1,30,.2711551,.2923611,.3098956,0,0,1,0,0,0,1,0,0,0,27.09594
2467,1,50,.2852556,.3063934,.3348098,0,0,1,0,1,0,0,1,1,1,29.4361
2468,1,50,.2633308,.282844,.3085107,0,0,1,1,0,0,0,1,0,0,29.4361
2469,3,20,.2788625,.2995266,.3390633,0,0,1,0,1,0,0,1,0,1,29.4361
2470,1,50,.2706948,.2907537,.328582,0,0,1,1,0,0,1,0,0,0,29.4361
2471,1,35,.2788625,.2995266,.3390633,0,0,1,1,1,0,0,1,0,0,29.4361
2472,3,50,.2515247,.2701631,.2904111,0,0,1,0,0,1,1,0,0,0,29.4361
2473,1,30,.2896864,.3111527,.3451038,0,0,1,1,1,0,0,1,1,0,29.4361
2474,3,50,.2657264,.2854172,.3131434,0,0,1,0,1,0,0,1,1,0,29.4361
2475,1,116.12,.267816,.2876616,.2965982,0,0,1,1,0,0,0,1,0,0,29.4361
2476,3,10,.2635213,.2830486,.3150372,0,0,1,1,0,0,0,1,0,0,29.4361
2477,3,30,.2712556,.2913561,.3246596,0,0,1,1,0,0,0,1,0,0,29.4361
2478,3,50,.2851696,.3063011,.3345863,0,0,1,1,1,0,0,1,0,0,29.4361
2479,1,10,.2710539,.2911394,.3177327,0,0,1,0,0,1,0,1,0,0,29.4361
2480,3,20,.2558241,.274781,.297707,0,0,1,1,1,0,1,0,0,0,29.4361
2481,1,15,.2667877,.2865571,.3235807,0,0,1,1,0,0,1,0,0,0,29.4361
2482,1,50,.3119945,.3351138,.3693922,0,0,1,1,0,0,0,1,1,0,29.4361
2483,3,84.51,.2794578,.3001661,.3348882,0,0,1,0,1,0,0,1,0,1,29.4361
2484,1,10,.2984504,.320566,.3639174,0,0,1,0,1,0,1,0,0,0,29.4361
2521,3,104,.2534706,.2638183,.2929904,0,0,1,0,1,0,0,1,0,0,26.16023
2522,1,20,.2919024,.303819,.3289288,0,0,1,0,0,0,1,0,0,0,26.16023
2523,1,50,.2758662,.2871282,.3236443,0,0,1,1,0,0,0,1,0,0,26.16023
2524,1,35,.2887005,.3004864,.3271385,0,0,1,1,1,0,0,1,0,0,26.16023
2525,3,30,.2644601,.2752564,.3052342,0,0,1,0,1,0,1,0,0,0,26.16023
2526,1,130,.2717662,.2828608,.3185635,0,0,1,0,0,0,0,1,0,1,26.16023
2527,3,77,.2606898,.2713322,.3007109,0,0,1,1,1,0,0,1,0,0,26.16023
2528,1,80,.2865332,.2982306,.324638,0,0,1,0,0,0,0,1,1,0,26.16023
2529,1,20,.2780159,.2893656,.3191674,0,0,1,0,0,0,1,0,1,0,26.16023
2530,3,10,.2468904,.2569695,.2787154,0,0,1,1,0,0,0,1,0,0,26.16023
2531,1,50,.298457,.3106412,.3434528,0,0,1,0,0,0,1,0,0,1,26.16023
2532,2,100,.266974,.2778729,.3024269,0,0,1,0,0,0,0,1,0,0,26.16023
2533,1,60,.2372792,.2469659,.2676853,0,0,1,0,1,0,0,1,0,0,26.16023
2534,1,20,.266974,.2778729,.3024269,0,0,1,1,1,0,0,1,0,0,26.16023
2535,3,80,.2514754,.2617416,.2837114,0,0,1,0,0,0,0,1,0,0,26.16023
2536,1,100,.2572461,.2677479,.2941119,0,0,1,0,0,0,1,0,0,0,26.16023
2537,1,30,.2435412,.2534835,.277995,0,0,1,1,1,0,0,1,0,0,26.16023
2538,1,25,.2758662,.2871282,.3236443,0,0,1,1,1,0,0,1,0,1,26.16023
2575,3,10,.2953886,.2955857,.2553996,0,0,0,0,0,0,0,1,0,0,32.21004
2576,3,15,.2833716,.2835607,.2447403,0,0,0,0,0,0,1,0,0,1,32.21004
2577,1,50,.3725546,.3728032,.3282343,0,0,0,0,0,0,0,1,1,0,32.21004
2578,1,60,.3253473,.3255644,.2960525,0,0,0,0,1,0,0,1,0,0,32.21004
2580,3,15,.3316379,.3318593,.293394,0,0,0,0,1,0,1,0,0,0,32.21004
2581,3,30,.3170476,.3172592,.2717667,0,0,0,0,0,0,0,1,0,0,32.21004
2582,2,20,.2921114,.2923063,.2505327,0,0,0,1,1,0,0,1,0,0,32.21004
2584,3,77,.3238367,.3240528,.284337,0,0,0,0,0,0,0,1,1,0,32.21004
2585,1,50,.2880118,.288204,.2469744,0,0,0,1,0,0,0,1,0,0,32.21004
2586,3,73.02,.2808055,.2809929,.2449363,0,0,0,0,0,0,0,1,0,1,32.21004
2587,3,29,.2884588,.2886513,.2539285,0,0,0,0,0,0,0,1,0,1,32.21004
2588,3,20,.3139289,.3141384,.2753328,0,0,0,0,0,0,0,1,1,0,32.21004
2589,3,88.01,.2983239,.2985229,.2635655,0,0,0,0,0,0,1,0,0,0,32.21004
2590,3,60,.4573471,.4576522,.4042208,0,0,0,1,1,0,0,1,1,0,32.21004
2591,1,50,.3268794,.3270975,.2828995,0,0,0,0,0,0,0,1,1,1,32.21004
2592,3,50,.4069454,.407217,.3275275,0,0,0,0,0,0,0,1,1,1,32.21004
2629,1,50,.309816,.3217366,.2814454,0,0,0,0,0,0,0,1,0,0,27.33206
2630,1,20,.2664535,.2767056,.2415876,0,0,0,1,1,0,1,0,0,0,27.33206
2631,3,20,.2606246,.2706525,.2388907,0,0,0,1,1,0,0,1,0,0,27.33206
2632,3,40,.2755651,.2861678,.2593047,0,0,0,1,1,0,0,1,0,0,27.33206
2633,1,10,.2866599,.2976895,.2572111,0,0,0,1,1,0,0,1,0,0,27.33206
2634,1,36,.2650543,.2752526,.2396995,0,0,0,1,1,0,0,1,0,0,27.33206
2635,3,40,.2573874,.2672908,.2324884,0,0,0,0,0,0,0,1,0,0,27.33206
2636,3,30,.2421677,.2514854,.2111391,0,0,0,1,0,0,0,1,0,0,27.33206
2637,1,30,.2877679,.2988401,.2592215,0,0,0,1,1,0,1,0,0,0,27.33206
2638,1,50,.2455085,.2549547,.2140633,0,0,0,1,0,0,0,1,0,0,27.33206
2639,3,60,.2610678,.2711128,.2302916,0,0,0,0,0,0,1,0,0,0,27.33206
2640,1,40,.2589717,.268936,.2301958,0,0,0,1,0,0,0,1,1,1,27.33206
2641,3,20,.2726011,.2830898,.2505063,0,0,0,0,1,0,1,0,0,0,27.33206
2642,1,30,.2497639,.2593739,.2195176,0,0,0,0,0,0,1,0,0,0,27.33206
2643,3,20,.2497639,.2593739,.2195176,0,0,0,0,0,0,0,0,0,0,27.33206
2644,3,70,.2877679,.2988401,.2592215,0,0,0,0,1,0,1,0,0,0,27.33206
2645,3,50,.2571987,.2670948,.2276011,0,0,0,0,1,0,1,0,0,0,27.33206
2646,3,40,.2875671,.2986316,.2690146,0,0,0,1,1,0,0,1,1,0,27.33206
2683,3,80.04,.281289,.2975235,.2691613,1,0,0,0,1,0,0,1,1,0,31.40448
2684,1,20,.2636139,.2788282,.2484157,1,0,0,0,1,0,1,0,0,0,31.40448
2685,1,30,.3133017,.3313838,.3057964,1,0,0,1,0,0,0,1,0,1,31.40448
2686,1,80,.2525906,.2671688,.2377512,1,0,0,1,1,0,0,1,0,0,31.40448
2687,1,145.05,.2806993,.2968998,.263111,1,0,0,1,0,0,0,1,1,0,31.40448
2688,1,20,.2636139,.2788282,.2484157,1,0,0,1,1,0,0,0,0,0,31.40448
2689,1,20,.24574,.2599228,.231136,1,0,0,1,0,0,1,0,0,0,31.40448
2690,1,158.07,.2851977,.3016578,.267395,1,0,0,1,0,0,0,1,1,0,31.40448
2691,2,50,.2783587,.294424,.2718211,1,0,0,0,0,1,0,1,0,0,31.40448
2692,1,50,.2778996,.2939385,.2632554,1,0,0,1,0,0,1,0,1,0,31.40448
2693,3,30,.2601241,.2751371,.2577691,1,0,0,0,1,0,0,1,0,0,31.40448
2694,3,30,.2606246,.2756664,.2538307,1,0,0,0,0,0,1,0,0,0,31.40448
2695,2,85.27,.3183932,.3367692,.3026145,1,0,0,0,0,1,0,1,1,0,31.40448
2696,1,114,.271112,.2867591,.2538593,1,0,0,1,1,0,0,1,0,0,31.40448
2697,3,50,.2466918,.2609295,.237119,1,0,0,0,0,0,0,1,0,0,31.40448
2698,3,15,.2339695,.247473,.2195354,1,0,0,1,0,0,0,1,0,0,31.40448
2699,3,15,.2864252,.3029561,.2918713,1,0,0,0,1,0,0,1,0,0,31.40448
2700,3,50,.2402275,.2540922,.2281082,1,0,0,1,1,0,0,1,0,0,31.40448
2737,1,60,.2588294,.2780732,.3090214,0,0,1,0,0,0,1,0,0,0,28.71628
2738,3,50,.2590516,.2783119,.306719,0,0,1,0,0,1,0,1,0,0,28.71628
2739,1,50,.293552,.3153774,.3414011,0,0,1,1,0,0,0,1,0,0,28.71628
2740,3,30,.3396525,.3649055,.4025424,0,0,1,0,0,0,0,1,0,0,28.71628
2741,1,30,.2624249,.281936,.306186,0,0,1,1,1,0,0,1,0,0,28.71628
2742,1,40,.2696657,.2897152,.3270838,0,0,1,0,1,0,0,1,0,0,28.71628
2743,1,30,.2973157,.319421,.3622582,0,0,1,0,1,0,1,0,0,0,28.71628
2744,1,47,.2625194,.2820376,.3136008,0,0,1,0,0,1,0,1,0,0,28.71628
2745,2,85,.2521824,.270932,.2796399,0,0,1,0,1,0,0,1,0,0,28.71628
2746,1,20,.2663162,.2861167,.318318,0,0,1,1,0,0,1,0,0,0,28.71628
2747,1,20,.245311,.2635497,.2867242,0,0,1,0,0,0,0,1,0,0,28.71628
2748,1,30,.2486232,.2671082,.2906625,0,0,1,0,1,0,0,1,0,0,28.71628
2749,1,30,.3036898,.326269,.3547565,0,0,1,1,1,0,1,0,1,0,28.71628
2750,1,20,.2702244,.2903154,.3231793,0,0,1,0,0,0,0,1,0,0,28.71628
2751,1,40,.3629518,.3899371,.4345746,0,0,1,0,1,0,0,1,1,0,28.71628
2752,1,30,.2696657,.2897152,.3270838,0,0,1,0,1,0,1,0,0,0,28.71628
2753,1,183,.3719497,.399604,.4340639,0,0,1,0,1,0,1,0,1,0,28.71628
2754,1,40,.2702244,.2903154,.3231793,0,0,1,1,1,0,1,0,0,0,28.71628
2791,3,70,.2805147,.2911042,.3154163,0,0,1,1,0,0,1,0,0,0,27.77535
2792,1,30,.2775319,.2880087,.3137531,0,0,1,0,1,0,1,0,0,0,27.77535
2793,1,50,.2538314,.2634136,.2867327,0,0,1,0,1,0,0,1,0,0,27.77535
2794,3,40,.2655555,.2755803,.3105056,0,0,1,0,0,0,1,0,0,1,27.77535
2795,1,10,.2536526,.263228,.2821432,0,0,1,0,1,0,1,0,0,1,27.77535
2796,1,54.03,.2655555,.2755803,.3105056,0,0,1,0,0,0,0,1,0,0,27.77535
2797,1,60,.2512633,.2607486,.2824923,0,0,1,0,1,0,1,0,0,0,27.77535
2798,3,40,.2723446,.2826256,.3260975,0,0,1,0,1,0,0,1,0,0,27.77535
2799,1,10,.2661057,.2761513,.3067989,0,0,1,0,1,0,1,0,0,0,27.77535
2800,3,20,.2741522,.2845015,.3164649,0,0,1,1,0,0,0,1,0,0,27.77535
2801,1,20,.2383961,.2473956,.268553,0,0,1,0,0,0,1,0,0,0,27.77535
2802,1,80,.2914115,.3024124,.3278515,0,0,1,0,0,0,0,1,1,1,27.77535
2803,1,100,.2905935,.3015635,.3270986,0,0,1,0,0,0,0,1,1,0,27.77535
2804,1,30,.2755289,.2859302,.3204278,0,0,1,0,0,0,0,1,1,1,27.77535
2805,1,60,.2383961,.2473956,.268553,0,0,1,1,1,0,0,1,0,0,27.77535
2806,1,20,.2622571,.2721573,.302184,0,0,1,0,1,0,0,1,0,0,27.77535
2807,1,20,.2516288,.2611278,.2837242,0,0,1,0,0,0,0,1,0,1,27.77535
2808,1,150,.2512633,.2607486,.2824923,0,0,1,0,1,0,0,1,0,1,27.77535
2845,3,20,.2629837,.278184,.2906886,0,0,1,0,1,0,0,1,0,1,26.33366
2846,1,20,.2711285,.2867995,.3081271,0,0,1,1,0,0,0,1,0,0,26.33366
2847,1,100,.2889785,.3056813,.3339524,0,0,1,0,0,0,0,1,0,0,26.33366
2848,1,50,.254875,.2696066,.27944,0,0,1,1,0,0,1,0,0,0,26.33366
2849,1,50,.2461317,.2603579,.27337,0,0,1,0,1,0,0,1,0,0,26.33366
2850,3,50,.254875,.2696066,.27944,0,0,1,1,1,0,0,1,0,0,26.33366
2851,3,34.2,.3034731,.3210136,.3462619,0,0,1,0,0,0,0,0,0,0,26.33366
2852,3,10,.263627,.2788645,.2967342,0,0,1,1,1,0,0,1,0,0,26.33366
2853,3,10,.2493926,.2638073,.2802478,0,0,1,0,0,0,0,1,0,0,26.33366
2854,1,40,.2871654,.3037634,.3201109,0,0,1,0,0,0,1,0,0,0,26.33366
2855,1,20,.2629837,.278184,.2906886,0,0,1,1,1,0,1,0,0,0,26.33366
2856,1,10,.2793268,.2954717,.3178349,0,0,1,0,0,0,0,1,0,0,26.33366
2857,3,110,.2528051,.2674171,.2841952,0,0,1,1,1,0,0,1,0,0,26.33366
2858,1,50,.2666627,.2820756,.3071031,0,0,1,0,1,0,0,1,0,0,26.33366
2859,1,20,.2836147,.3000074,.3229218,0,0,1,0,1,0,1,0,0,0,26.33366
2860,1,132,.2814554,.2977233,.3118849,0,0,1,0,1,0,0,1,0,1,26.33366
2861,3,40,.249455,.2638733,.2771248,0,0,1,1,1,0,1,0,0,0,26.33366
2862,1,70,.3229483,.3416145,.3725944,0,0,1,0,1,0,0,1,1,0,26.33366
2899,1,20,.2914776,.3129967,.343251,0,0,1,1,1,0,0,1,1,0,28.26488
2900,1,129,.2406206,.2583851,.2764693,0,0,1,1,1,0,0,1,0,0,28.26488
2901,1,20,.2737876,.2940008,.3128734,0,0,1,0,0,0,0,1,1,0,28.26488
2902,1,40,.2470317,.2652696,.2839611,0,0,1,1,1,0,0,1,0,0,28.26488
2903,1,20,.2523261,.2709548,.286301,0,0,1,1,1,0,0,1,0,0,28.26488
2904,1,60,.2470317,.2652696,.2839611,0,0,1,0,1,0,0,1,0,0,28.26488
2905,1,89,.2836592,.3046012,.3318406,0,0,1,1,1,0,0,1,1,0,28.26488
2906,1,137,.2778907,.2984067,.3176149,0,0,1,0,0,0,0,1,1,1,28.26488
2907,1,30,.2606449,.2798878,.3060433,0,0,1,0,0,0,0,1,0,0,28.26488
2908,1,50,.3745588,.4022117,.4298809,0,0,1,0,1,0,0,1,1,0,28.26488
2909,1,30,.2824846,.3033398,.3239682,0,0,1,1,1,0,1,0,0,0,28.26488
2910,1,130,.3058201,.3283981,.3513377,0,0,1,1,0,0,0,1,1,0,28.26488
2911,1,40,.2606449,.2798878,.3060433,0,0,1,0,1,0,1,0,0,0,28.26488
2912,1,20,.2503046,.268784,.2911054,0,0,1,0,1,0,0,1,0,0,28.26488
2913,1,30,.2778907,.2984067,.3176149,0,0,1,0,0,1,0,1,1,0,28.26488
2914,1,40,.2406206,.2583851,.2764693,0,0,1,1,0,0,0,1,0,0,28.26488
2915,1,30,.2755933,.2959397,.3290171,0,0,1,1,0,0,0,1,0,0,28.26488
2916,1,50,.2803482,.3010457,.3301487,0,0,1,0,1,0,1,0,0,0,28.26488
2953,1,20,.258685,.2679271,.2650342,0,1,0,0,0,0,0,1,0,1,30.12102
2954,1,10,.3478158,.3602422,.3642287,0,1,0,0,0,0,0,1,1,0,30.12102
2955,1,91,.3006393,.3113803,.3063567,0,1,0,0,0,0,0,1,0,0,30.12102
2956,1,20,.3147526,.3259978,.3240771,0,1,0,1,0,0,0,1,0,0,30.12102
2957,3,50,.2692086,.2788267,.2752071,0,1,0,0,0,0,1,0,0,0,30.12102
2958,1,30,.2918694,.3022971,.2982778,0,1,0,0,1,0,0,1,0,1,30.12102
2959,1,30,.2518831,.2608822,.2579482,0,1,0,1,0,0,0,1,0,0,30.12102
2960,2,132.4,.3058473,.3167743,.3127828,0,1,0,0,0,0,0,1,0,0,30.12102
2961,2,121.19,.3328259,.3447168,.3483762,0,1,0,0,0,0,0,1,1,0,30.12102
2962,1,50,.2805791,.2906033,.2982442,0,1,0,1,1,0,0,1,0,1,30.12102
2963,1,127.31,.3049138,.3158075,.3136628,0,1,0,1,0,0,0,1,0,1,30.12102
2964,1,42,.2522891,.2613027,.2712655,0,1,0,1,1,0,0,1,0,0,30.12102
2965,2,60,.2912045,.3016083,.3053249,0,1,0,1,1,0,0,1,0,0,30.12102
2966,2,80,.3007564,.3115015,.3113785,0,1,0,1,1,0,0,1,1,0,30.12102
2967,1,20,.3167181,.3280335,.3050637,0,1,0,1,1,0,0,1,0,0,30.12102
2968,3,10,.2518831,.2608822,.2579482,0,1,0,0,0,0,0,0,0,0,30.12102
2969,1,161.4,.3531694,.3657871,.3769552,0,1,0,1,0,0,0,1,1,0,30.12102
2970,2,50,.285348,.2955426,.299254,0,1,0,0,0,0,1,0,0,1,30.12102
3007,2,50,.3094133,.3208773,.3356133,0,0,1,0,1,0,0,1,1,0,26.75628
3008,3,53.89,.2556918,.2651654,.2704905,0,0,1,0,0,0,0,1,0,1,26.75628
3009,3,10,.2902863,.3010416,.3081018,0,0,1,0,1,0,0,1,0,1,26.75628
3010,1,50,.2556918,.2651654,.2704905,0,0,1,1,0,0,0,1,0,0,26.75628
3011,1,50,.2795692,.2899275,.3013765,0,0,1,0,1,0,1,0,0,0,26.75628
3012,3,10,.2749456,.2851325,.2930655,0,0,1,0,1,0,1,0,0,0,26.75628
3013,1,10,.2836515,.294161,.3029879,0,0,1,0,0,0,1,0,1,1,26.75628
3014,1,20,.2805842,.2909801,.2988795,0,0,1,1,0,0,0,1,1,0,26.75628
3015,3,20,.2727769,.2828835,.2883513,0,0,1,0,0,0,0,1,1,0,26.75628
3016,3,35,.2584278,.2680028,.2712732,0,0,1,1,1,0,0,1,0,0,26.75628
3017,3,50,.3972488,.4119672,.4221659,0,0,1,0,1,0,0,1,0,1,26.75628
3018,1,50,.2851344,.2956989,.3105445,0,0,1,0,1,0,0,1,0,0,26.75628
3019,3,20,.2460591,.2551758,.2646139,0,0,1,0,1,0,0,1,0,0,26.75628
3020,3,30,.2460591,.2551758,.2646139,0,0,1,1,0,0,0,1,0,0,26.75628
3021,1,50,.2524948,.26185,.2678425,0,0,1,1,0,0,0,1,0,0,26.75628
3022,3,20,.292981,.3038361,.3146129,0,0,1,0,1,0,0,1,1,0,26.75628
3023,3,50,.2736579,.2837972,.2921741,0,0,1,0,0,0,1,0,0,0,26.75628
3024,1,85,.2920066,.3028257,.3165741,0,0,1,0,1,0,0,1,1,1,26.75628
3061,1,80,.2564036,.2712532,.2979545,0,0,1,0,1,0,0,1,0,1,27.61234
3062,1,120,.3042593,.3218805,.3536303,0,0,1,1,1,0,0,1,0,0,27.61234
3063,1,100,.2481659,.2625385,.2827194,0,0,1,1,1,0,0,1,0,0,27.61234
3064,3,10,.2387567,.2525843,.269834,0,0,1,1,0,0,0,1,0,1,27.61234
3065,1,80,.2680331,.2835563,.3120354,0,0,1,1,1,0,0,1,0,0,27.61234
3066,1,90,.2715591,.2872865,.321046,0,0,1,0,1,0,0,1,0,0,27.61234
3067,1,100,.258252,.2732087,.301577,0,0,1,0,1,0,0,1,1,0,27.61234
3068,1,50,.3009614,.3183917,.3441031,0,0,1,0,1,0,0,1,0,1,27.61234
3069,1,20,.2967145,.3138988,.3495379,0,0,1,1,0,0,0,1,1,0,27.61234
3070,1,20,.2931904,.3101706,.3326281,0,0,1,0,0,0,1,0,0,0,27.61234
3071,3,30,.2563099,.2711541,.2908062,0,0,1,1,0,0,0,1,0,1,27.61234
3072,3,50,.2527481,.267386,.293539,0,0,1,0,1,0,0,1,0,0,27.61234
3073,1,15,.2562155,.2710543,.291691,0,0,1,0,0,0,0,1,0,0,27.61234
3074,1,90,.2694695,.2850759,.3145323,0,0,1,1,1,0,0,1,0,0,27.61234
3075,1,100,.2494093,.2638539,.2870975,0,0,1,1,0,0,0,1,0,0,27.61234
3076,1,40,.2639418,.279228,.2996032,0,0,1,0,0,0,0,1,0,0,27.61234
3077,3,50,.2747511,.2906634,.3170137,0,0,1,1,0,0,0,1,1,0,27.61234
3078,1,100,.2527481,.267386,.293539,0,0,1,1,0,0,0,1,0,0,27.61234
3115,1,50,.2991995,.3158834,.3354386,0,0,1,0,0,0,0,1,1,0,27.04789
3116,1,40,.248537,.2623959,.280489,0,0,1,1,1,0,0,1,0,0,27.04789
3117,1,182,.2420625,.2555604,.2699478,0,0,1,0,1,0,0,1,0,0,27.04789
3118,1,10,.2701983,.2852651,.3083923,0,0,1,0,1,0,0,1,0,0,27.04789
3119,1,132,.3629168,.3831537,.4146909,0,0,1,0,0,0,0,1,1,0,27.04789
3120,1,30,.2701983,.2852651,.3083923,0,0,1,1,0,0,0,1,0,0,27.04789
3121,1,40,.2485992,.2624615,.2773633,0,0,1,1,0,0,0,1,0,0,27.04789
3122,1,30,.248537,.2623959,.280489,0,0,1,1,0,0,0,1,0,0,27.04789
3123,1,20,.2736471,.2889062,.3170182,0,0,1,0,0,0,0,1,0,0,27.04789
3124,3,10,.2769045,.2923453,.2915949,0,0,1,1,1,0,0,1,0,0,27.04789
3125,1,40,.248537,.2623959,.280489,0,0,1,0,0,0,0,1,0,0,27.04789
3126,1,30,.2741194,.2894048,.3054343,0,0,1,0,0,0,0,1,0,0,27.04789
3127,1,50,.2696396,.2846752,.3121183,0,0,1,0,0,0,0,1,0,0,27.04789
3128,1,138,.3005188,.3172763,.342186,0,0,1,0,0,0,0,1,0,0,27.04789
3129,1,30,.3056198,.3226617,.3448908,0,0,1,0,1,0,0,1,1,0,27.04789
3130,1,138,.2389214,.2522441,.2663867,0,0,1,1,0,0,0,1,0,0,27.04789
3131,1,50,.2661932,.2810366,.2964661,0,0,1,0,1,0,0,1,0,0,27.04789
3132,1,40,.2696396,.2846752,.3121183,0,0,1,1,1,0,0,1,0,0,27.04789
3169,1,38.76,.2691076,.2840635,.3234808,0,0,1,0,1,0,0,1,1,0,27.71126
3170,1,50,.2671814,.2820303,.3195952,0,0,1,1,1,0,0,1,0,0,27.71126
3171,1,50,.2632774,.2779094,.3074145,0,0,1,0,1,0,0,1,0,0,27.71126
3172,1,50,.2676646,.2825404,.2964304,0,0,1,0,0,0,0,1,0,0,27.71126
3173,1,100,.2790857,.2945962,.3273377,0,0,1,0,0,0,0,1,0,0,27.71126
3174,1,50,.2740275,.2892569,.3388095,0,0,1,1,0,0,0,1,0,0,27.71126
3175,1,20,.2857818,.3016645,.3335899,0,0,1,0,1,0,0,1,0,0,27.71126
3176,1,50,.2935419,.3098559,.3575903,0,0,1,0,1,0,0,1,0,0,27.71126
3177,1,15,.2670838,.2819273,.3119277,0,0,1,0,1,0,1,0,0,0,27.71126
3178,1,20,.282974,.2987006,.3443639,0,0,1,1,1,0,0,1,0,0,27.71126
3179,1,20,.259578,.2740044,.30303,0,0,1,0,0,0,0,1,0,0,27.71126
3180,1,100,.3017323,.3185014,.3524941,0,0,1,0,0,0,0,1,1,1,27.71126
3181,3,50,.2805707,.2961637,.3287665,0,0,1,1,0,0,0,1,1,0,27.71126
3182,1,60,.2705417,.2855774,.3283962,0,0,1,0,1,0,1,0,0,0,27.71126
3183,1,30,.2592678,.2736769,.3017646,0,0,1,1,0,0,0,1,0,0,27.71126
3184,1,50,.2620814,.2766469,.3026502,0,0,1,1,1,0,0,1,0,0,27.71126
3185,1,50,.28936,.3054415,.3392659,0,0,1,1,1,0,0,1,0,0,27.71126
3186,1,100,.3600913,.3801038,.4405879,0,0,1,1,0,0,0,1,1,0,27.71126
3223,3,30,.2654428,.2750638,.2820429,0,1,0,0,0,0,1,0,0,0,29.79839
3224,1,50,.2979979,.3087988,.3158183,0,1,0,0,0,0,0,1,1,0,29.79839
3225,3,30,.2720485,.2819089,.2984755,0,1,0,0,0,0,1,0,0,1,29.79839
3226,3,20,.2577954,.2671392,.266742,0,1,0,0,1,0,0,1,0,0,29.79839
3227,1,30,.2959169,.3066424,.3089969,0,1,0,1,1,0,0,1,1,0,29.79839
3228,2,100,.2711402,.2809677,.2896502,0,1,0,1,0,0,0,1,1,0,29.79839
3229,1,30,.2963286,.307069,.3066487,0,1,0,0,1,0,0,1,0,1,29.79839
3230,1,115,.2748021,.2847623,.2876629,0,1,0,0,0,0,0,1,1,0,29.79839
3231,1,40,.2730212,.2829168,.2835578,0,1,0,0,1,0,0,1,0,0,29.79839
3232,3,30,.3027757,.3137498,.3210681,0,1,0,0,0,0,1,0,1,0,29.79839
3233,1,20,.2692272,.2789853,.2862225,0,1,0,0,1,0,0,1,0,1,29.79839
3234,3,10,.315327,.326756,.3298621,0,1,0,0,0,0,1,0,0,1,29.79839
3235,1,10,.3129796,.3243235,.3272018,0,1,0,0,1,0,1,0,0,1,29.79839
3236,1,30,.2654428,.2750638,.2820429,0,1,0,0,1,0,1,0,0,1,29.79839
3237,1,40,.3129796,.3243235,.3272018,0,1,0,0,1,0,0,1,0,0,29.79839
3238,1,50,.3011717,.3120877,.3167873,0,1,0,0,1,0,0,1,0,0,29.79839
3239,1,20,.3027757,.3137498,.3210681,0,1,0,0,1,0,0,1,1,0,29.79839
3240,1,68,.3101895,.3214323,.3314706,0,1,0,0,1,0,0,1,0,0,29.79839
3277,1,30,.331635,.3318563,.28715,0,0,0,0,0,0,0,1,0,0,30.62799
3278,3,20,.2842307,.2844203,.2444108,0,0,0,0,1,0,0,1,0,0,30.62799
3279,1,108.03,.3127755,.3129842,.286793,0,0,0,0,0,0,0,1,0,1,30.62799
3280,3,57.76,.3294229,.3296427,.2896201,0,0,0,1,0,0,0,1,0,0,30.62799
3282,3,62.04,.2869335,.2871249,.2441087,0,0,0,1,0,0,0,1,0,0,30.62799
3284,1,30,.284339,.2845288,.2509605,0,0,0,1,0,0,0,1,0,0,30.62799
3285,3,50,.276249,.2764333,.2367729,0,0,0,0,0,0,1,0,0,0,30.62799
3286,3,20,.4235575,.4238401,.3401928,0,0,0,0,1,0,0,1,1,1,30.62799
3287,3,50,.3286892,.3289085,.3024694,0,0,0,0,0,0,0,1,0,1,30.62799
3288,1,100.03,.3287213,.3289406,.2830039,0,0,0,1,1,0,0,1,1,0,30.62799
3289,1,99.01,.2821008,.2822891,.2430126,0,0,0,1,1,0,0,1,0,1,30.62799
3290,3,73.31,.3369855,.3372104,.2919171,0,0,0,0,1,0,0,1,0,1,30.62799
3291,2,106.01,.3316836,.331905,.2915111,0,0,0,0,0,0,0,0,0,0,30.62799
3292,1,91.01,.3236885,.3239045,.2842069,0,0,0,0,1,0,0,1,1,0,30.62799
3293,3,132.82,.3032227,.3034251,.2687178,0,0,0,1,1,0,0,1,0,0,30.62799
3294,3,20,.2821008,.2822891,.2430126,0,0,0,1,0,0,0,1,0,0,30.62799
3331,3,30,.2829751,.2831639,.2407278,0,0,0,1,0,0,0,1,0,0,33.50137
3332,1,30,.3296466,.3298666,.2836553,0,0,0,0,0,0,0,1,1,1,33.50137
3333,3,10.01,.3101227,.3103296,.2738036,0,0,0,1,0,0,0,1,0,0,33.50137
